bfs_number,rooms,area,price,postalcode,address,town,description_raw,bfs_name,pop,pop_dens,frg_pct,emp,tax_income,lat,lon,x,y
261,3.5,72,1870,8050,"Schwamendingenstr. 77, 8050 Zürich", Zürich,«Städtisches Ambiente und ein reiches kulturelles Angebot»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40586853027344,8.55467414855957,251160.125,684236.875
261,2.5,66,2760,8050,"Dörflistrasse 115, 8050 Zürich", Zürich,«Herzlich willkommen in Oerlikon!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.4107780456543,8.547224044799805,251698.109375,683666.875
261,3.5,105,2690,8050,"Binzmühlestrasse 101, 8050 Zürich", Zürich,"«Moderne 3.5 - Zimmerwohnung im Parkside, Neu Oerlikon»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41324996948242,8.539348602294922,251964.46875,683068.6875
261,3.0,79,2986,8050,8050 Zürich, Zürich,«New 3 room apartment in Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41262435913086,8.53308391571045,251888.25,682596.9375
261,3.5,81,2383,8050,"Greifenseestr. 53, 8050 Zürich", Zürich,«Hier endet Ihre Wohnungssuche»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.409202575683594,8.557767868041992,251533.890625,684465.125
261,1.0,22,1336,8050,"Herbstweg 5, 8050 Zürich", Zürich,«Zentrale 1-Zimmerwohnung an ruhiger Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40534591674805,8.556075096130371,251103.421875,684343.4375
261,1.0,15,1234,8050,"Schwamendingenstrasse 93, 8050 Zürich", Zürich,«Sanierte 1-Zimmerwohnung im schönen Kreis 11»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.4051513671875,8.555936813354492,251081.8125,684333.3125
261,1.0,15,1311,8050,"Schwamendingenstrasse 93, 8050 Zürich", Zürich,«Sanierte 1-Zimmerwohnung im schönen Kreis 11»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.4051513671875,8.555936813354492,251081.8125,684333.3125
261,3.0,70,3051,8050,"Schwamendingenstrasse 93, 8050 Zürich", Zürich,«Charmante Wohnung in Zürich-Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.4051513671875,8.555936813354492,251081.8125,684333.3125
261,2.5,59,2320,8050,"Leutschenbachstrasse 40, 8050 Zürich", Zürich,«Attraktive 2.5-Zimmer-Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41581344604492,8.554472923278809,252265.703125,684206.0
261,1.5,24,1960,8050,"Hagenholzstrasse 59, 8050 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41465759277344,8.555407524108887,252138.140625,684278.3125
261,1.5,35,1620,8048,"Bernerstrasse Süd 167, 8048 Zürich", Zürich,«City Pop - Furnished Apartment in Zurich-Altstetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39438247680664,8.486639022827148,249812.453125,679119.0625
261,1.5,23,1900,8048,"Bernerstrasse Süd 169, 8048 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39453125,8.486136436462402,249828.5625,679080.875
261,3.5,70,3680,8048,"Bachmattstrasse 39, 8048 Zürich", Zürich,«Attika-Wohnung an Bestlage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39023971557617,8.484463691711426,249349.734375,678961.0
261,1.5,30,1740,8048,"Bachmattstrasse 39, 8048 Zürich", Zürich,«Perfekt für Singels!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39023971557617,8.484463691711426,249349.734375,678961.0
261,2.5,53,2640,8048,"Bachmattstrasse 39, 8048 Zürich", Zürich,«Moderne Wohnung an bester Lage zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39023971557617,8.484463691711426,249349.734375,678961.0
261,2.5,76,2640,8048,8048 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 9 ALTSTETTEN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39164352416992,8.48184871673584,249502.9375,678761.5
261,4.5,151,4900,8048,8048 Zürich, Zürich,«4.5-Zimmer-Wohnung in der pulsierenden Metropole Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39164352416992,8.48184871673584,249502.9375,678761.5
261,1.5,42,1980,8048,"Eugen-Huber-Str. 115, 8048 Zürich", Zürich,«Modern Living - Altstetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38724899291992,8.475160598754883,249007.65625,678263.0
261,3.0,100,3750,8048,8048 Zürich, Zürich,"«NEUBAU, HELL, LUXURIÖS»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39164352416992,8.48184871673584,249502.9375,678761.5
261,1.0,36,1610,8048,"Herrligstrasse 34, 8048 Zürich", Zürich,«Attraktive 1-Zi. Wohnung mit Balkon zu vermieten!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38911819458008,8.48475170135498,249225.03125,678984.4375
261,3.5,105,3700,8048,"Badenerstrasse 853, 8048 Zürich", Zürich,"«Attraktive und grosszügige 3,5-Zimmer-Attika-Wohnung»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.393123626708984,8.472699165344238,249658.25,678068.5625
261,3.5,86,3780,8048,8048 Zürich, Zürich,«Baden - Hochwertig möblierte Apartments im neuen Akara Tower Baden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39164352416992,8.48184871673584,249502.9375,678761.5
261,3.5,94,2981,8048,"Albulastrasse 60, 8048 Zürich", Zürich,«Grosszügige 3.5 Zimmerwohnungen zu einem attraktiven Preis»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38902282714844,8.492106437683105,249222.140625,679539.8125
261,1.5,47,1850,8048,"Dachslernstrasse 85A, 8048 Zürich", Zürich,«Lichtvoller Raum ? Stadtleben mit Sitzplatz-Feeling ? frisch gestrichen!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39083480834961,8.4738187789917,249405.0,678156.4375
261,2.5,57,2830,8048,"Eugen-Huber-Str. 115, 8048 Zürich", Zürich,«Modern Living - Altstetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38724899291992,8.475160598754883,249007.65625,678263.0
261,3.5,97,3317,8048,"Badenerstrasse 565, 8048 Zürich", Zürich,"«Schöne, helle Wohnung in Zürich»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38383483886719,8.497687339782715,248650.78125,679969.0
261,1.0,26,1410,8048,"Saumackerstrasse 70, 8048 Zürich", Zürich,«1-Zimmerwohnung nähe Bahnhof Altstetten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3857536315918,8.487536430358887,248853.984375,679199.625
261,3.5,96,3617,8048,"Buckhauserstrasse 45, 8048 Zürich", Zürich,«Moderne une zentrale Wohnung!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3843994140625,8.493941307067871,248709.765625,679685.25
261,2.0,69,2957,8048,"Baslerstrasse 77, 8048 Zürich", Zürich,«Urbanes Wohnen in einem inspirierenden Umfeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.386112213134766,8.496638298034668,248902.890625,679886.3125
261,3.5,180,4835,8048,"Albulastrasse 60, 8048 Zürich", Zürich,«Einzigartige Loftwohnung im 12ten Himmel»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38902282714844,8.492106437683105,249222.140625,679539.8125
261,1.5,30,3790,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«ERFRISCHEND & FARBENFROH - LANGEWEILE ADIÒS! SENIOR STUDIO APARTMENT»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35592269897461,8.554497718811035,245607.3125,684302.5625
261,1.5,25,3490,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«HIGH QUALITY SERVICED STUDIO APARTMENT IN SEEFELD 2 mins from the lake»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35592269897461,8.554497718811035,245607.3125,684302.5625
261,3.5,90,3350,8008,"Zollikerstrasse 243, 8008 Zürich", Zürich,«Besichtigung nach Vereinbarung:»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.347900390625,8.56692886352539,244729.109375,685254.5
261,4.5,156,6420,8008,"Signaustrasse 10, 8008 Zürich", Zürich,«Im Herzen von Zürich!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3629264831543,8.556802749633789,246388.546875,684465.5625
261,2.5,75,7090,8008,"Geranienstrasse, 8008 Zürich", Zürich,«Vermieten-Wohnung-Möbliertes Wohnobjekt 8008 Zürich Geranienstrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.355995178222656,8.558079719543457,245619.296875,684573.0625
261,2.5,53,3200,8008,"Forchstrasse 84, 8008 Zürich", Zürich,«Erstvermietung moderner 2.5 Zimmer Attikawohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36206817626953,8.559245109558105,246295.8125,684651.4375
261,2.5,75,6190,8008,"Zollikerstrasse 227, 8008 Zürich", Zürich,«SERVICED & STYLED: 2.5 Zimmerwohnung mit Seesicht und Garten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.348854064941406,8.565671920776367,244833.859375,685158.0
261,4.5,125,5180,8008,8008 Zürich, Zürich,«Ruhige Natur-Oase mit zentraler Anbindung: 4.5 Zimmer-Apartment im Kreis 7 von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.354148864746094,8.560637474060059,245416.75,684769.1875
261,1.5,53,2860,8008,"Seefeldstrasse 102, 8008 Zürich", Zürich,«Stilvolles Wohnen im Trendquartier Seefeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35956954956055,8.552647590637207,246010.734375,684157.0
261,4.5,120,4265,8008,"Seefeldstrasse 253, 8008 Zürich", Zürich,«Grosszügige 4.5-Zimmer-Wohnung im Seefeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35039138793945,8.563050270080566,245001.84375,684957.5
261,2.5,73,3730,8008,"Seefeldstrasse 102, 8008 Zürich", Zürich,«Stilvolles Wohnen im Trendquartier Seefeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35956954956055,8.552647590637207,246010.734375,684157.0
261,2.5,75,3290,8008,"Münchhaldenstr. 38, 8008 Zürich", Zürich,"«2,5 Zimmmer Wohnung in Zürich-Seefeld»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35536193847656,8.56009578704834,245551.0,684726.375
261,3.5,80,5080,8008,"Magnolienstrasse 6, 8008 Zürich", Zürich,«Luxury and modern furnished 2-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36042404174805,8.551100730895996,246104.125,684038.875
261,3.5,113,5550,8008,8008 Zürich, Zürich,«MODERN AN EXCELLENTER LAGE IM SEEFELD»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.354148864746094,8.560637474060059,245416.75,684769.1875
261,6.5,240,700,8008,8008 Zürich, Zürich,«EXKLUSIV MÖBLIERTES PENTHOUSE»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.354148864746094,8.560637474060059,245416.75,684769.1875
261,4.0,94,4900,8008,"Dufourstrasse 24, 8008 Zürich", Zürich,«Attraktive Bürofläche im Herzen des Zürcher Seefelds»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36371994018555,8.547530174255371,246466.890625,683763.9375
261,1.5,30,3890,8008,"Baurstrasse 29, 8008 Zürich", Zürich,«Senior 1.5 room apartment with balcony»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35592269897461,8.554497718811035,245607.3125,684302.5625
261,3.5,80,5080,8008,"Magnolienstrasse 6, 8008 Zürich", Zürich,«Luxury furnished 2-bedroom apartment in Zürich-Seefeld for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36042404174805,8.551100730895996,246104.125,684038.875
261,3.0,89,4470,8008,"Forchstrasse 24, 8008 Zürich", Zürich,«Tolle Maisonette-Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36378479003906,8.5558443069458,246482.9375,684391.875
261,3.0,80,3930,8008,"Forchstrasse 22, 8008 Zürich", Zürich,«Zürich-Kreuzplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36381149291992,8.55556583404541,246485.71875,684370.8125
261,2.5,94,4805,8008,"Mühlebachstr. 28, 8008 Zürich", Zürich,«grosszügige Wohnung im Seefeld und direkter Lage am Zürich Stadelhofen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3648567199707,8.550126075744629,246595.875,683958.1875
261,2.5,81,3930,8008,"Forchstrasse 84, 8008 Zürich", Zürich,«Modernen und attraktive Wohnung im Seefeld mit grosszügigem Balkon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36206817626953,8.559245109558105,246295.8125,684651.4375
261,3.5,100,4350,8008,"Färberstrasse 28, 8008 Zürich", Zürich,«Exklusive Stadtwohnung im Zürcher Seefeld»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3619384765625,8.549738883972168,246271.03125,683933.625
261,2.5,89,4265,8008,"Klausstrasse 23, 8008 Zürich", Zürich,«Repräsentative Wohnung an zentraler Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35914993286133,8.550260543823242,245961.515625,683977.4375
261,3.5,169,9000,8008,"Utoquai 37, 8008 Zürich", Zürich,«Exklusiver Seeblick: Luxuriöses Wohnen an der Seepromenade!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36368179321289,8.546780586242676,246461.734375,683707.375
261,4.0,215,790,8008,"Utoquai 37, 8008 Zürich", Zürich,«Exklusiver Seeblick: Luxuriöses Wohnen an der Seepromenade!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36368179321289,8.546780586242676,246461.734375,683707.375
261,3.5,85,3576,8008,"Forchstr. 26, 8008 Zürich", Zürich,«Tolle 3.5 Zimmerwohnung an top Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.363990783691406,8.556114196777344,246505.90625,684411.9375
261,2.5,75,6590,8003,"Zentralstrasse 37, 8003 Zürich", Zürich,"«""URBAN LUXURY with ROOFTOP TERRACE ACCESS""»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37150573730469,8.519575119018555,247302.78125,681640.5
261,2.0,52,2820,8003,"Zweierstrasse 119, 8003 Zürich", Zürich,"«Voll rennovierte 2.0 Zim.,Keller,W/T, im Herz von Wiedikon, höhe Quali»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37126159667969,8.520977973937988,247277.1875,681746.8125
261,2.0,62,3200,8003,"Steinstrasse  25, 8003 Zürich", Zürich,«Grossstadtleben - Wohnung 501»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367637634277344,8.51993465423584,246873.171875,681673.625
261,3.5,70,3580,8003,"Wuhrstrasse 34, 8003 Zürich", Zürich,«Charming 3.5 room apartment with weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36807632446289,8.52061653137207,246922.796875,681724.4375
261,1.5,30,2690,8003,"Rotachstrasse 20, 8003 Zürich", Zürich,«Modern furnished and spacious studio apartment with weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37022399902344,8.516550064086914,247157.265625,681414.0
261,2.5,49,3410,8003,"Aemtlerstrasse 86, 8003 Zürich", Zürich,«Modern furnished 1-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37385559082031,8.513795852661133,247558.234375,681200.4375
261,2.5,30,3030,8003,"Rotachstrasse 17, 8003 Zürich", Zürich,«We rent modern furnished 1 bedroom apartment with weekly cleaning service»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36972427368164,8.516075134277344,247101.03125,681378.875
261,4.5,115,8490,8003,"Gotthelfstrasse 41, 8003 Zürich", Zürich,«BRANDNEW & BLISSFUL: attic 2-bedroom serviced apartment Wiedikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.368507385253906,8.521334648132324,246971.34375,681778.0
261,1.0,28,2660,8003,"Martastrasse 121, 8003 Zürich", Zürich,"«Sonnenbescheine Wiedikon 1.0 Zim.+W/T, +Lag, 1 Min. zum Markt»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37554931640625,8.514208793640137,247746.875,681229.0625
261,1.5,28,2660,8003,"Martastrasse 121, 8003 Zürich", Zürich,"«Schöne Wiedikon 1.5 Zim.+W/T, +Lag, 1 Min. zum Markt, über Blueground»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37554931640625,8.514208793640137,247746.875,681229.0625
261,2.5,60,3710,8003,"Kalkbreitestrasse 41, 8003 Zürich", Zürich,«Spacious modern furnished 1-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37330627441406,8.519449234008789,247502.859375,681628.1875
261,2.5,55,3710,8003,"Wuhrstrasse 30, 8003 Zürich", Zürich,«Tastefully furnished 1-bedroom apartment with balcony ans weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36793518066406,8.520748138427734,246906.984375,681734.5625
261,2.5,71,4055,8003,"Rotachstrasse 17, 8003 Zürich", Zürich,«Modern furnished 1-bedroom apartment with garden seat for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36972427368164,8.516075134277344,247101.03125,681378.875
261,3.5,79,4080,8003,"Gertrudstrasse 22, 8003 Zürich", Zürich,«Modern furnished 2-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37406921386719,8.51603889465332,247584.109375,681369.5
261,2.5,55,3610,8003,"Aemtlerstrasse 86, 8003 Zürich", Zürich,«Spacious 1-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37385559082031,8.513795852661133,247558.234375,681200.4375
261,2.5,50,3710,8003,"Rotachstrasse 20, 8003 Zürich", Zürich,«Modern furnished 1-bedroom attic apartment with weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37022399902344,8.516550064086914,247157.265625,681414.0
261,1.5,36,2990,8003,"Gertrudstrasse 22, 8003 Zürich", Zürich,«Furnished and spacious 1.5-bedroom apartment with weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37406921386719,8.51603889465332,247584.109375,681369.5
261,1.0,17,650,8003,"Zentralstr. 49, 8003 Zürich", Zürich,«Wohnen in einem der beliebtesten Quartiere von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.371944427490234,8.519039154052734,247351.25,681599.3125
261,3.5,65,3480,8003,8003 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 3 WIEDIKON»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.371971130371094,8.516231536865234,247351.03125,681387.25
261,3.5,78,2970,8003,"Friedaustrasse 7, 8003 Zürich", Zürich,«Zentrale 3.5-Zimmer-Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37682342529297,8.510170936584473,247884.484375,680922.1875
261,2.5,45,3610,8003,"Rotachstrasse 17, 8003 Zürich", Zürich,«Modern furnished 1-bedroom apartment with balcony and weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36972427368164,8.516075134277344,247101.03125,681378.875
261,1.5,30,2490,8003,"Kalkbreitestrasse 41, 8003 Zürich", Zürich,«Modern furnished studio apartment with weekly cleaning service for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37330627441406,8.519449234008789,247502.859375,681628.1875
261,3.5,70,3980,8003,"Wuhrstrasse 32, 8003 Zürich", Zürich,«Modern furnished 2-bedroom apartment with balcony»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36801528930664,8.520671844482422,246915.96875,681728.6875
261,2.5,40,3410,8003,"Rotachstrasse 17, 8003 Zürich", Zürich,«Furnished business Apartments for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36972427368164,8.516075134277344,247101.03125,681378.875
261,2.5,45,3500,8003,"Schrennengasse 14, 8003 Zürich", Zürich,"«Luxus Wiedikon 2.5 Zim.+W/T, +Lag, 1 Min. zum Markt, über Blueground»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36940383911133,8.516093254089355,247065.46875,681380.75
261,2.0,55,2920,8003,"Zweierstrasse 119, 8003 Zürich", Zürich,"«Schike Wiedikon 2.0 Zim.,Keller,W/T. 3 Min. zum Markt, über Blueground»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37126159667969,8.520977973937988,247277.1875,681746.8125
261,2.5,68,2110,8003,"Bertastrasse 28, 8003 Zürich", Zürich,«Charmante Stadtwohnung im Kreis 3!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37435531616211,8.514012336730957,247614.0625,681216.0625
261,3.0,60,3150,8003,"Wuhrstrasse 32, 8003 Zürich", Zürich,«Befristet - Gemütliche 3-Zimmerwohnung mit eigener Dachterrasse in Wiedikon zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36801528930664,8.520671844482422,246915.96875,681728.6875
261,2.5,62,3300,8003,"Steinstrass  25, 8003 Zürich", Zürich,«Grossstadtleben - Wohnung 301»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367637634277344,8.51993465423584,246873.171875,681673.625
261,3.5,97,5080,8003,"Wuhrstrasse 30, 8003 Zürich", Zürich,«Modern furnished 2-bedroom attic apartement with spacious terrace for rent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36793518066406,8.520748138427734,246906.984375,681734.5625
261,2.5,47,1850,8003,"Gotthelfstr. 42, 8003 Zürich", Zürich,«Ihr neues Zuhause im Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3687629699707,8.52110767364502,246999.3125,681760.4375
261,4.5,141,4970,8003,"Bremgartnerstrasse 51, 8003 Zürich", Zürich,«Cityloft mit flexibler Raumunterteilung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37092590332031,8.518403053283691,247237.21875,681552.875
261,3.5,92,4580,8003,"Wuhrstrasse 30, 8003 Zürich", Zürich,«Grosszügige 3.5-Zimmerwohnung mit eigener Dachterrasse in Wiedikon zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36793518066406,8.520748138427734,246906.984375,681734.5625
261,2.5,53,2290,8003,"Weststrasse 55, 8003 Zürich", Zürich,«2.5-Zimmerwohnung im Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37036895751953,8.522265434265137,247179.4375,681845.4375
261,1.0,24,1920,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Renovierte 1-Zimmerwohnung in Wiedikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,2.0,58,2195,8047,8047 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 2 ZI-WOHNUNG IN ZÜRICH - KREIS 9 ALBISRIEDEN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37489318847656,8.486019134521484,247645.046875,679101.1875
261,3.0,67,2600,8047,8047 Zürich, Zürich,«Traumhafte 3-Zimmer-Wohnung in Zürich Albisrieden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37489318847656,8.486019134521484,247645.046875,679101.1875
261,3.5,100,3360,8047,8047 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 9 ALBISRIEDEN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37489318847656,8.486019134521484,247645.046875,679101.1875
261,3.5,98,3960,8047,8047 Zürich, Zürich,"«MÖBLIERT, TEMPORÄR: 3½ ZI-WOHNUNG IN ZÜRICH - KREIS 9 ALBISRIEDEN»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37489318847656,8.486019134521484,247645.046875,679101.1875
