bfs_number,rooms,area,price,postalcode,address,town,description_raw,bfs_name,pop,pop_dens,frg_pct,emp,tax_income,lat,lon,x,y
261,2.5,48,3360,8004,8004 Zürich, Zürich,«MÖBLIERT: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377140045166016,8.515775680541992,247925.203125,681344.9375
261,2.0,21,1990,8004,"Hildastrasse 1, 8004 Zürich", Zürich,«Urbanes Wohnen im Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37620162963867,8.516153335571289,247821.25,681374.875
261,4.0,98,3491,8004,"Badenerstrasse 123, 8004 Zürich", Zürich,«Schöne 4-Zimmerwohnung im Kreis 4 zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3741569519043,8.523697853088379,247601.78125,681947.8125
261,2.5,50,2900,8004,8004 Zürich, Zürich,«Mitten im In-Quartier von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377140045166016,8.515775680541992,247925.203125,681344.9375
261,4.5,140,9950,8004,"Gustav-Gull-Platz 4, 8004 Zürich", Zürich,«Welcome to Zurich Skyline - 4.5 Zimmerwohnung mit Weitblick»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37947082519531,8.531120300292969,248200.515625,682500.125
261,1.5,25,2100,8004,"Badenerstrasse 250, 8004 Zürich", Zürich,«Attraktiv - möbliert - Neubau beim Lochergut»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3759880065918,8.516037940979004,247797.4375,681366.5
261,3.5,93,3900,8004,"Dienerstrasse 59, 8004 Zürich", Zürich,«furnished 3.5 room apartment in Zurich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.378807067871094,8.52612590789795,248121.171875,682124.0
261,2.5,58,2900,8004,"Badenerstrasse  250, 8004 Zürich", Zürich,«Mittendrin statt nur dabei!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3759880065918,8.516037940979004,247797.4375,681366.5
261,2.5,46,3100,8004,"Badenerstrasse  250, 8004 Zürich", Zürich,«Kreis 4 - Möblierte Apartments in bester Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3759880065918,8.516037940979004,247797.4375,681366.5
261,4.5,148,6820,8004,"Robert-Stephenson-Weg  47, 8004 Zürich", Zürich,«4.5-Zimmerwohnung in der Europaallee»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37981033325195,8.530495643615723,248237.578125,682452.375
261,1.5,36,1909,8004,"Badenerstr. 136, 8004 Zürich", Zürich,«Moderne Stadtwohnung mitten in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37461471557617,8.522954940795898,247652.140625,681891.0
261,2.5,58,2900,8004,"Badenerstrasse 250, 8004 Zürich", Zürich,«When living becomes a pleasure - Privileged location - Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3759880065918,8.516037940979004,247797.4375,681366.5
261,1.0,30,1170,8004,"Hohlstr. 52, 8004 Zürich", Zürich,«Wohnen im Herzen der Stadt Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377811431884766,8.525679588317871,248010.28125,682091.8125
261,1.0,10,1499,8004,8004 Zürich, Zürich,"«Studio, Zürich Zentrum, unbefristet»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377140045166016,8.515775680541992,247925.203125,681344.9375
261,1.0,16,1375,8004,"Feldstrasse 46, 8004 Zürich", Zürich,«Tolle Singlewohnung an perfekter Lage per sofort»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.376285552978516,8.521571159362793,247836.453125,681783.9375
261,1.0,28,1484,8004,"Sihlhallenstrasse 19, 8004 Zürich", Zürich,«Grosszügige 1-Zimmerwohnung im Kreis 4»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.379940032958984,8.526269912719727,248247.46875,682133.125
261,1.5,22,1720,8004,"Feldstrasse 46, 8004 Zürich", Zürich,«Moderne Wohnung für Singles in Zürich Aussersihl»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.376285552978516,8.521571159362793,247836.453125,681783.9375
261,2.5,30,2220,8004,"Dienerstrasse 8, 8004 Zürich", Zürich,«Moderne Wohnung an bester Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377655029296875,8.528881072998047,247996.3125,682333.8125
261,3.5,106,3780,8004,"Kasernenstrasse 77 A, 8004 Zürich", Zürich,«Ihr neues Zuhause im Herzen von Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37644958496094,8.533984184265137,247867.4375,682721.0625
261,2.5,66,4050,8004,"Müllerstrasse 71, 8004 Zürich", Zürich,«2.5 Zimmer Attikawohnung mit ZWEI Terrassen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37608337402344,8.528377532958984,247820.734375,682298.25
261,3.5,78,4750,8004,"Ankerstrasse 114, 8004 Zürich", Zürich,«2.5 Zimmer Attikawohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37624740600586,8.528149604797363,247838.828125,682280.75
261,2.0,49,4335,8003,"Rotachstrasse 33, 8003 Zürich", Zürich,«2 Bedroom Apartment Junior Terrace»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.370792388916016,8.514747619628906,247218.6875,681277.0
261,2.5,75,6590,8003,"Zentralstrasse 37, 8003 Zürich", Zürich,"«""URBAN LUXURY with ROOFTOP TERRACE ACCESS""»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37150573730469,8.519575119018555,247302.78125,681640.5
261,4.0,92,3495,8003,"Zurlindenstrasse, 8003 Zürich", Zürich,«Appartement Zürich - 4 pièces»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36738967895508,8.523022651672363,246848.6875,681907.25
261,4.5,115,8490,8003,"Gotthelfstrasse 41, 8003 Zürich", Zürich,«BRANDNEW & BLISSFUL: attic 2-bedroom serviced apartment Wiedikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.368507385253906,8.521334648132324,246971.34375,681778.0
261,1.0,18,820,8003,"Kalkbreitestrasse 117, 8003 Zürich", Zürich,"«Möbliertes Zimmer mit eigener Küche, Nähe Goldbrunnenplatz & Schmiede Wiedikon»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.371150970458984,8.515456199645996,247259.265625,681330.0
261,2.5,97,3576,8003,"Zurlindenstrasse 111, 8003 Zürich", Zürich,«Cityloft mit flexibler Raumunterteilung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37103271484375,8.518729209899902,247249.40625,681577.3125
261,4.0,90,2950,8003,"Aemtlerstrasse 76, 8003 Zürich", Zürich,"«Kreis 3, nähe Idaplatz 4-Zimmerwohnung»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37344741821289,8.514222145080566,247513.171875,681233.25
261,1.0,15,1500,8003,"Steinstrasse 35, 8003 Zürich", Zürich,«Modern möbilierte gemütliche 1-Zimmerwohnung mit Balkon in Kreis 3 zu»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36699676513672,8.520323753356934,246802.375,681703.9375
261,1.0,23,1818,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,2.5,48,2690,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,1.5,30,2075,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Die Oase im Herzen des Kreis 3»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,2.5,56,3430,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,3.5,77,4290,8003,"Steinstrasse 27, 8003 Zürich", Zürich,«Exklusive Erstvermietung - Maisonettewohnung mit eigener Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.367523193359375,8.519974708557129,246860.625,681676.8125
261,2.0,51,1742,8003,"Saumstrasse 39, 8003 Zürich", Zürich,«Ruhig gelegene Wohnung im Kreis 3 - befristet für 1 Jahr!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37188720703125,8.512154579162598,247337.59375,681079.5
261,3.0,68,3500,8003,"Badenerstrasse 310, 8003 Zürich", Zürich,"«Cozy, freshly renovated flat in the heart of Kreis 3/4»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37751388549805,8.512615203857422,247963.5,681105.75
261,3.0,76,1970,8003,"Goldbrunnenstrasse 120, 8003 Zürich", Zürich,«3- Zimmerwohnung im Kreis 3 direkt beim Goldbrunnenplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.370704650878906,8.513050079345703,247206.8125,681148.9375
261,3.5,80,3500,8003,"Manessestrasse 8, 8003 Zürich", Zürich,«Teilmöbilierte Wohnung an top zentraler Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36951446533203,8.52685260772705,247089.03125,682193.1875
261,1.5,38,1890,8003,"Zurlindenstrasse 31, 8003 Zürich", Zürich,«Grosszügige 1.5-Zimmerwohnung ruhig und doch zentral gelegen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.368438720703125,8.5217924118042,246964.203125,681812.6875
261,1.0,25,965,8003,"Nussbaumstrasse 29, 8003 Zürich", Zürich,«1- Zimmerwohnung im Kreis 3 direkt beim Goldbrunnenplatz»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37076187133789,8.513245582580566,247213.65625,681163.5625
261,2.0,32,3515,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Mini»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.362281799316406,8.52219295501709,246279.96875,681852.375
261,2.0,41,3930,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Junior»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.362281799316406,8.52219295501709,246279.96875,681852.375
261,2.5,50,2720,8045,"Haldenstrasse, 8045 Zürich", Zürich,«Erstvermietung 2.5-Zimmer-Neubauwohnungen im Binzquartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.36302185058594,8.518438339233398,246358.640625,681567.625
261,2.0,57,4822,8045,"Wolframplatz 1, 8045 Zürich", Zürich,«2 Bedroom Apartment Senior»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.362281799316406,8.52219295501709,246279.96875,681852.375
261,4.5,91,2670,8045,"Wannerstr. 43, 8045 Zürich", Zürich,«Charmante 4.5-Zimmerwohnung im Brunaupark sucht Mieter!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.357181549072266,8.517454147338867,245708.25,681502.25
261,2.0,67,2400,8045,"Edenstrasse 9, 8045 Zürich", Zürich,«Charmante 2-Zimmerwohnung beim Sihlcity»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.35978317260742,8.52168083190918,246001.796875,681817.5
261,3.5,98,3121,8041,"Maneggstrasse 87, 8041 Zürich", Zürich,«Moderne und helle Wohnung im Greencity-Areal!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.337913513183594,8.520033836364746,243568.875,681726.625
261,2.5,73,3460,8041,8041 Zürich, Zürich,"«EXTRAVAGANT, MODERN, DIREKT AN DER SIHL!»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.32240295410156,8.51379680633545,241838.015625,681278.9375
261,4.5,128,3020,8041,"Grossackerstrasse 75, 8041 Zürich", Zürich,«Dachmaisonettewohnung an ruhiger Lage mit Aussicht auf die Alpen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.323917388916016,8.509812355041504,242002.515625,680975.4375
261,4.5,114,3262,8041,"Maneggstrasse 83, 8041 Zürich", Zürich,«Quartierleben direkt vor der Haustüre!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.33815002441406,8.519996643066406,243595.171875,681723.4375
261,5.5,192,4960,8047,"Albisriederstrasse 392a, 8047 Zürich", Zürich,«Liebhaberobjekt unter Denkmalpflege zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37469482421875,8.482722282409668,247619.875,678852.5625
261,3.5,64,2085,8047,"Altstetterstrasse 288, 8047 Zürich", Zürich,«3.5-Zimmer-Wohnung in Albisrieden»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37856674194336,8.483046531677246,248050.28125,678871.3125
261,4.5,108,2380,8047,"Bachwiesenstr. 119, 8047 Zürich", Zürich,«Hübsche Wohnung in Albisrieden zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.376949310302734,8.484875679016113,247872.359375,679011.8125
261,2.0,58,1825,8047,"Letzigraben 236, 8047 Zürich", Zürich,«Ihre neues Zuhause in Zürich!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.370765686035156,8.492475509643555,247192.890625,679595.0
261,3.0,102,3701,8047,"Rautistrasse 11/13, 8047 Zürich", Zürich,«Sichern Sie sich diese zentrale Maisonettewohnung!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.37965774536133,8.494393348693848,248183.125,679726.5
261,5.5,135,3655,8047,"Albisriederstrasse 278, 8047 Zürich", Zürich,«Schöne 5.5 Zimmerwohnung zu vermieten»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377864837646484,8.491551399230957,247980.796875,679514.5625
261,2.5,56,1690,8047,"Albisriederstrasse 181, 8047 Zürich", Zürich,«Moderne Stadtwohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.377540588378906,8.498313903808594,247951.953125,680025.75
261,4.5,170,6600,8005,"Limmatstrasse 260, 8005 Zürich", Zürich,«Exklusiv! Grosszügig! Wohngenuss pur!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38913345336914,8.52584171295166,249269.078125,682086.625
261,1.5,81,3131,8005,"Pfingstweidstrasse 98, 8005 Zürich", Zürich,«Exklusive 1.5 Zi Loft-Wohnung im Hochhaus Hard Turm Park»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39064025878906,8.51033878326416,249420.578125,680913.875
261,3.5,146,5550,8005,"Limmatstrasse 260, 8005 Zürich", Zürich,"«Exklusive, lichtdurchflutete 3.5-Zimmerwohnung mitten in Zürich»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.38913345336914,8.52584171295166,249269.078125,682086.625
261,1.0,11,1120,8005,"Neugasse 40, 8005 Zürich", Zürich,«Kleines Zimmer mit Küche und Bad - nähe Zürich HB»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.382469177246094,8.530179977416992,248532.859375,682424.5
261,3.5,70,3050,8005,"Quellenstrasse 34, 8005 Zürich", Zürich,"«3.5-Zimmerwohnung im Kreis 5, mit eigenem Garten und Sitzplatz von 60 m2»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.385372161865234,8.528522491455078,248853.578125,682294.75
261,3.5,90,3990,8005,"Ottostrasse 17, 8005 Zürich", Zürich,«Helle 3.5-Zimmer Wohnung mit Dachterrasse»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.386295318603516,8.525397300720215,248952.984375,682057.375
261,3.5,143,4200,8005,"Turbinenstrasse 35, 8005 Zürich", Zürich,«Furnished 3.5 flat next to Prime Tower - temporary sublet for (flexible) 1-2 years»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.386878967285156,8.514894485473633,249006.84375,681263.5625
261,2.5,68,2640,8005,"Pfingstweidstrasse 104C, 8005 Zürich", Zürich,«Furnished long-term subrent»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39141845703125,8.50900936126709,249505.59375,680812.3125
261,4.5,141,3309,8050,"Hagenholzstrasse 100, 8050 Zürich", Zürich,«Wohnung an zentraler Lage im Andreaspark»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.414215087890625,8.558320045471191,252091.75,684498.875
261,3.5,71,2650,8050,"Herbstweg 57, 8050 Zürich", Zürich,«Attraktive 3.5 Zimmer-Wohnung an ruhiger Lage in Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40635299682617,8.561315536499023,251221.0,684737.375
261,1.5,24,1960,8050,"Hagenholzstrasse 59, 8050 Zürich", Zürich,«City Pop - Your flexible solution for long and short stays!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41465759277344,8.555407524108887,252138.140625,684278.3125
261,2.5,66,2567,8050,"Oberwiesenstrasse 67, 8050 Zürich", Zürich,«grosszügige 3.5-Zimmerwohnung Neubau 2018»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41167449951172,8.531891822814941,251781.53125,682508.4375
261,2.0,122,3190,8050,"Max Bill Platz 5, 8050 Zürich", Zürich,«Modernes Wohnen im Zentrum von Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41380310058594,8.539403915405273,252026.109375,683072.0
261,4.5,135,3840,8050,"Brown Boveri-Str. 12, 8050 Zürich", Zürich,«*Helle Wohnung mit 100m² Terrasse*»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41577911376953,8.536843299865723,252242.734375,682875.6875
261,1.0,64,2468,8050,"Birchstrasse 98, 8050 Zürich", Zürich,«Bijou for you!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.407814025878906,8.536985397338867,251357.421875,682898.875
261,3.5,116,2910,8050,"Birchstrasse 183A, 8050 Zürich", Zürich,«Grosszügige 3.5 Zimmer-Wohnung in Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41421127319336,8.537707328796387,252069.328125,682943.375
261,1.0,17,1340,8050,"Baumackerstrasse 47, 8050 Zürich", Zürich,«Wohnen in Mitten von Zürich-Oerlikon»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40944290161133,8.542278289794922,251544.125,683295.75
261,4.5,81,3200,8050,"Riedgrabenweg 28, 8050 Zürich", Zürich,«Gemütliche Wohnung in ruhigem Wohnquartier»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40773391723633,8.558954238891602,251371.890625,684557.0
261,2.0,46,1475,8050,"Güetliweg 5, 8050 Zürich", Zürich,"«An zentraler, ruhiger Lage, gepflegte Umgebung im Grünen»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.412837982177734,8.53046989440918,251909.375,682399.375
261,4.5,148,4180,8050,"Schaffhauserstrasse 363, 8050 Zürich", Zürich,««Renovierte 4.5-Zimmerwohnung an zentraler Lage»»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.411067962646484,8.546546936035156,251729.25,683615.375
261,1.0,22,1336,8050,"Herbstweg 5, 8050 Zürich", Zürich,«Zentrale 1-Zimmerwohnung an ruhiger Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40534591674805,8.556075096130371,251103.421875,684343.4375
261,2.5,63,2900,8050,"Eggbühlstrasse 26, 8050 Zürich", Zürich,"«WUNDERSCHÖNE 2,5-MAISONETTEWOHNUNG IM EGGBÜHL»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41639709472656,8.542954444885254,252318.171875,683335.9375
261,2.5,59,2320,8050,"Leutschenbachstrasse 40, 8050 Zürich", Zürich,«Attraktive 2.5-Zimmer-Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41581344604492,8.554472923278809,252265.703125,684206.0
261,2.5,71,2425,8050,"Eggbühlstrasse 9, 8050 Zürich", Zürich,«Zuhause an bester Wohnlage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41616439819336,8.544422149658203,252293.859375,683447.0
261,2.5,73,2565,8050,"Eggbühlstrasse 9, 8050 Zürich", Zürich,«Wohnen an bester Lage!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.41616439819336,8.544422149658203,252293.859375,683447.0
261,1.5,35,1740,8037,"Lehenstrasse 51, 8037 Zürich", Zürich,"«1.5-Zimmer-Wohnung an ruhiger, zentraler Lage»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39653015136719,8.523354530334473,250088.859375,681887.4375
261,2.5,65,5900,8037,"Rosengartenstrasse 55, 8037 Zürich", Zürich,«Serviced 1-bedroom with great view and luxurious interior design»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3958854675293,8.529154777526855,250023.078125,682326.3125
261,2.5,75,6900,8037,"Rosengartenstrasse 55, 8037 Zürich", Zürich,"«""Serviced 1-bedroom apartment: spectacular view & luxurious interior»",Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.3958854675293,8.529154777526855,250023.078125,682326.3125
261,3.5,81,3673,8037,"Kleinertstrasse 2, 8037 Zürich", Zürich,«Individuelle 3.5 EG Wohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39432907104492,8.523425102233887,249844.328125,681896.1875
261,1.0,26,1500,8037,"Nordstrasse 166, 8037 Zürich", Zürich,«Urbanes Wohngefühl sucht neuen Mieter»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.391727447509766,8.532544136047363,249564.59375,682588.625
261,1.0,26,1520,8037,"Nordstrasse 166, 8037 Zürich", Zürich,«Urbanes Wohngefühl sucht neuen Mieter»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.391727447509766,8.532544136047363,249564.59375,682588.625
261,1.0,27,1171,8037,"Nürenbergstrasse 23, 8037 Zürich", Zürich,«Tolle Wohnung mit Balkon - ideal für Singles!»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39301681518555,8.533440589904785,249708.90625,682654.25
261,2.5,73,2870,8037,"Wibichstrasse 33, 8037 Zürich", Zürich,«Umfassend sanierte Duplex Dachwohnung»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.39711380004883,8.529072761535645,250159.765625,682318.25
261,1.0,23,1590,8051,"Aprikosenstrasse 5, 8051 Zürich", Zürich,«Tolles Studio im Kreis 12»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.405818939208984,8.570385932922363,251171.6875,685422.75
261,4.5,100,3500,8051,"Heidwiesen 19, 8051 Zürich", Zürich,«Schöne Neubauwohnung zentrumsnah in Zürich Schwamendingen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.407493591308594,8.575970649719238,251363.9375,685841.5625
261,1.5,41,1910,8051,"Friedrichstrasse 24, 8051 Zürich", Zürich,«ERSTVERMIETUNG - Wohnen in Zürich-Schwamendingen»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.405006408691406,8.569589614868164,251080.25,685364.0625
261,3.5,84,2320,8051,"Auhofstrasse 5, 8051 Zürich", Zürich,«Ihr neues Wohnreich in Zürich»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.4066276550293,8.56872844696045,251259.828125,685296.375
261,3.0,97,2420,8051,"Luegislandstrasse 80, 8051 Zürich", Zürich,«Wohnen in der Nähe des Schwamendingerplatzes»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.406776428222656,8.568400382995605,251275.765625,685271.375
261,1.0,34,1330,8051,"Luegislandstrasse 84, 8051 Zürich", Zürich,«Die perfekte Singlewohnung an zentraler Lage»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40720748901367,8.568411827087402,251323.84375,685271.5625
261,3.0,49,1440,8051,"Grosswiesenstrasse 36, 8051 Zürich", Zürich,«Charmante Wohnung befristet bis 30.09.2024»,Zürich,420217,4778.9946548391,32.4584678868,491193.0,85446,47.40200424194336,8.569799423217773,250746.875,685384.625
